1.000000e+00	1.500000e+01	2.800000e-03	0.000000e+00	1.000000e+02	2.960887e-01	7.856868e-02	-5.969465e-02	4.838154e-02	3.515586e-01	3.027460e-01	2.414904e-01	-3.453600e-01	-9.578200e-02	6.924207e-02	-1.800471e-01	2.385214e-01	-5.671804e-01	-5.639641e-01	2.734316e-01	1.571730e-01	-2.883995e-02	-3.448449e-01	-5.658699e-01	2.502815e-01	2.536060e-01	1.000000e+00	3.000000e+00	1.300000e+02	1.072744e+02
1.000000e+00	3.700000e+01	9.000000e-04	1.200000e-03	1.000000e+02	2.456517e-01	1.265147e-01	9.549020e-02	1.453919e-01	3.087529e-01	2.852958e-01	2.551656e-01	-1.258316e-01	2.881702e-02	1.345744e-01	-9.230497e-03	2.557663e-01	-2.761226e-01	-2.989419e-01	5.426272e-02	1.571730e-01	5.375958e-02	-1.249202e-01	-2.747876e-01	2.579597e-01	2.467061e-01	1.000000e+00	3.000000e+00	1.300000e+02	1.037984e+02
1.000000e+00	4.100000e+01	2.500000e-03	7.000000e-04	1.000000e+02	5.678662e-01	5.907799e-01	5.844580e-01	5.124706e-01	5.844263e-01	5.970070e-01	5.985638e-01	4.559151e-01	5.006130e-01	3.641165e-01	4.619413e-01	5.960716e-01	2.523013e-01	4.939421e-02	-3.962815e-01	1.571730e-01	5.487844e-01	4.564054e-01	2.532526e-01	5.871780e-01	5.963901e-01	1.000000e+00	3.000000e+00	1.300000e+02	1.138877e+02
1.000000e+00	5.800000e+01	1.100000e-03	0.000000e+00	1.000000e+02	6.590308e-01	7.159111e-01	7.667654e-01	7.620254e-01	6.561659e-01	6.849757e-01	7.187350e-01	6.227237e-01	6.986023e-01	7.921565e-01	7.154610e-01	7.219698e-01	4.048961e-01	3.891512e-01	-6.827564e-01	6.733273e-01	7.635092e-01	6.229197e-01	4.053989e-01	7.002425e-01	6.974624e-01	1.000000e+00	3.000000e+00	1.300000e+02	1.011712e+02
1.000000e+00	8.900000e+01	3.000000e-03	0.000000e+00	1.000000e+02	5.032694e-01	5.821335e-01	6.229738e-01	6.850165e-01	5.923314e-01	6.227298e-01	6.637657e-01	5.544001e-01	5.879123e-01	7.395109e-01	6.567578e-01	6.618807e-01	4.048315e-01	4.321292e-01	-6.691384e-01	6.736129e-01	6.381732e-01	5.546418e-01	4.053989e-01	6.498368e-01	6.517983e-01	1.000000e+00	3.000000e+00	1.300000e+02	1.042040e+02
1.000000e+00	9.300000e+01	1.100000e-03	2.000000e-04	1.000000e+02	3.714276e-01	2.460647e-01	1.465173e-01	2.644648e-01	4.173267e-01	3.934167e-01	3.628269e-01	-7.086612e-02	1.269698e-01	2.512977e-01	9.309348e-02	3.616239e-01	-2.757953e-01	-1.987690e-01	1.271743e-02	2.726920e-01	1.844999e-01	-7.062152e-02	-2.747876e-01	3.510878e-01	3.553383e-01	1.000000e+00	3.000000e+00	1.300000e+02	9.809600e+01
1.000000e+00	9.500000e+01	2.100000e-03	2.000000e-03	1.000000e+02	6.856403e-01	2.943584e-01	8.658882e-02	2.305081e-01	7.887226e-01	7.007818e-01	5.822625e-01	-4.878417e-01	2.821957e-02	2.285868e-01	-1.867934e-01	5.804985e-01	-9.431297e-01	-7.674510e-01	4.299080e-01	3.968130e-01	1.102018e-01	-4.881879e-01	-9.425161e-01	5.989694e-01	6.073992e-01	1.000000e+00	3.000000e+00	1.300000e+02	9.922952e+01
1.000000e+00	9.700000e+01	1.500000e-03	0.000000e+00	1.000000e+02	7.862133e-01	6.087248e-01	5.662113e-01	6.561303e-01	8.703016e-01	8.394817e-01	7.977619e-01	1.129053e-01	4.691352e-01	7.159979e-01	3.759842e-01	7.972692e-01	-2.749236e-01	-8.743142e-02	-2.264567e-01	7.983052e-01	5.220220e-01	1.124606e-01	-2.747876e-01	8.026444e-01	8.038228e-01	1.000000e+00	3.000000e+00	1.300000e+02	9.379118e+01
1.000000e+00	1.000000e+02	1.700000e-03	0.000000e+00	1.000000e+02	3.016681e-01	4.124192e-01	4.366797e-01	4.969945e-01	3.699664e-01	4.055114e-01	4.532967e-01	4.749372e-01	4.410549e-01	5.095642e-01	5.168922e-01	4.519973e-01	4.164901e-01	3.910357e-01	-5.379254e-01	4.065575e-01	4.826364e-01	4.754778e-01	4.174808e-01	4.296833e-01	4.328040e-01	1.000000e+00	3.000000e+00	1.300000e+02	1.017289e+02
1.000000e+00	1.030000e+02	2.700000e-03	1.700000e-03	1.000000e+02	1.177074e+00	1.191281e+00	1.151295e+00	1.249215e+00	1.272587e+00	1.296686e+00	1.321649e+00	8.575011e-01	1.125869e+00	1.292513e+00	1.091315e+00	1.323700e+00	4.175810e-01	6.144765e-01	-9.796060e-01	1.208685e+00	1.150938e+00	8.569640e-01	4.174808e-01	1.314004e+00	1.308891e+00	1.000000e+00	3.000000e+00	1.300000e+02	1.072172e+02
1.000000e+00	1.040000e+02	9.000000e-04	1.000000e-04	1.000000e+02	1.016034e+00	1.046780e+00	1.001822e+00	1.094411e+00	1.127033e+00	1.151927e+00	1.174285e+00	7.752277e-01	9.781984e-01	1.035402e+00	9.437777e-01	1.177695e+00	4.047570e-01	5.083148e-01	-8.609467e-01	9.040796e-01	1.016466e+00	7.747733e-01	4.050227e-01	1.159490e+00	1.157422e+00	1.000000e+00	3.000000e+00	1.300000e+02	1.111654e+02
1.000000e+00	1.060000e+02	2.500000e-03	0.000000e+00	1.000000e+02	4.563352e-01	2.766465e-01	1.750938e-01	2.666131e-01	5.762035e-01	5.358900e-01	4.776246e-01	-1.486840e-01	1.210370e-01	2.296714e-01	7.785880e-03	4.774356e-01	-4.150726e-01	-3.765278e-01	1.050081e-01	2.818653e-01	1.870246e-01	-1.486992e-01	-4.140997e-01	4.873771e-01	4.826754e-01	1.000000e+00	3.000000e+00	1.300000e+02	1.036809e+02
1.000000e+00	1.320000e+02	6.000000e-04	0.000000e+00	1.000000e+02	6.680893e-01	7.452966e-01	7.784145e-01	8.050993e-01	6.668729e-01	6.971657e-01	7.347583e-01	6.372427e-01	7.292564e-01	8.109076e-01	7.491857e-01	7.352469e-01	4.173373e-01	5.203096e-01	-6.604243e-01	6.922452e-01	7.636814e-01	6.371953e-01	4.178570e-01	7.203929e-01	7.167608e-01	1.000000e+00	3.000000e+00	1.300000e+02	8.990180e+01
1.000000e+00	1.350000e+02	1.500000e-03	3.000000e-04	1.000000e+02	1.099563e+00	1.112293e+00	1.016034e+00	9.559745e-01	9.635617e-01	9.809299e-01	9.719047e-01	8.276502e-01	9.746641e-01	6.321021e-01	8.632251e-01	9.765404e-01	4.180236e-01	2.663196e-01	-5.963814e-01	3.968130e-01	1.014310e+00	8.271611e-01	4.178570e-01	9.671364e-01	9.733090e-01	1.000000e+00	3.000000e+00	1.300000e+02	9.891467e+01
1.000000e+00	1.410000e+02	7.000000e-04	0.000000e+00	1.000000e+02	2.644580e-01	3.841284e-01	4.172755e-01	4.521061e-01	3.394648e-01	3.750626e-01	4.220383e-01	4.584032e-01	4.060661e-01	4.136464e-01	5.127051e-01	4.214151e-01	4.169013e-01	3.642331e-01	-5.048531e-01	2.818653e-01	4.370055e-01	4.585314e-01	4.178570e-01	3.962761e-01	4.015037e-01	1.000000e+00	3.000000e+00	1.300000e+02	9.986967e+01
1.000000e+00	1.430000e+02	6.000000e-04	0.000000e+00	1.000000e+02	6.626410e-01	7.388059e-01	7.606178e-01	8.176015e-01	7.753214e-01	8.030250e-01	8.352808e-01	6.239607e-01	7.170963e-01	8.576474e-01	7.512283e-01	8.366346e-01	4.049216e-01	4.969582e-01	-7.055572e-01	7.885606e-01	7.597002e-01	6.236968e-01	4.050227e-01	8.277791e-01	8.212867e-01	1.000000e+00	3.000000e+00	1.300000e+02	1.015549e+02
1.000000e+00	1.520000e+02	1.300000e-03	0.000000e+00	1.000000e+02	9.756751e-01	1.004004e+00	9.729503e-01	1.024265e+00	9.497358e-01	9.722249e-01	9.900144e-01	7.627989e-01	9.571711e-01	9.547850e-01	9.023258e-01	9.890155e-01	4.052313e-01	4.991241e-01	-7.445379e-01	7.888463e-01	9.797200e-01	7.622651e-01	4.050227e-01	9.771597e-01	9.753271e-01	1.000000e+00	3.000000e+00	1.240000e+02	9.124978e+01
1.000000e+00	1.570000e+02	1.100000e-03	5.000000e-04	1.000000e+02	8.995197e-01	9.364868e-01	9.350167e-01	9.507005e-01	8.773351e-01	9.006395e-01	9.166618e-01	7.394579e-01	8.961279e-01	8.580656e-01	8.714856e-01	9.172308e-01	4.177624e-01	4.731139e-01	-7.075256e-01	1.199512e+00	9.373528e-01	7.390667e-01	4.174808e-01	9.126744e-01	9.136260e-01	1.000000e+00	3.000000e+00	1.190000e+02	8.144530e+01
1.000000e+00	1.620000e+02	7.000000e-04	4.000000e-04	1.000000e+02	1.137613e+00	9.387814e-01	8.358281e-01	9.386365e-01	1.210821e+00	1.177007e+00	1.117278e+00	2.741566e-01	7.573732e-01	8.103857e-01	5.643221e-01	1.116196e+00	-2.621894e-01	2.242626e-02	-2.927561e-01	9.043652e-01	8.098843e-01	2.731148e-01	-2.623296e-01	1.109752e+00	1.109365e+00	1.000000e+00	3.000000e+00	1.140000e+02	7.641017e+01
1.000000e+00	1.630000e+02	1.400000e-03	0.000000e+00	1.000000e+02	1.461433e+00	1.402837e+00	1.365400e+00	1.463362e+00	1.540305e+00	1.550009e+00	1.544821e+00	8.528076e-01	1.294464e+00	1.326969e+00	1.173310e+00	1.547371e+00	2.664119e-01	6.092564e-01	-9.020872e-01	1.208685e+00	1.322799e+00	8.516672e-01	2.660869e-01	1.515242e+00	1.515040e+00	1.000000e+00	3.000000e+00	1.130000e+02	7.010786e+01
1.000000e+00	1.640000e+02	9.000000e-04	0.000000e+00	1.000000e+02	1.035154e+00	1.064175e+00	1.096360e+00	1.162425e+00	1.081222e+00	1.108903e+00	1.134649e+00	7.826877e-01	1.039549e+00	1.052438e+00	1.032302e+00	1.138472e+00	4.055440e-01	6.561387e-01	-8.342875e-01	9.043652e-01	1.038632e+00	7.820721e-01	4.053989e-01	1.095749e+00	1.098412e+00	1.000000e+00	3.000000e+00	1.120000e+02	6.335282e+01
1.000000e+00	1.660000e+02	2.000000e-03	1.700000e-03	1.000000e+02	3.120319e-01	4.215624e-01	4.948624e-01	5.365954e-01	3.167551e-01	3.539401e-01	4.063145e-01	4.685463e-01	4.664563e-01	5.140710e-01	5.921011e-01	4.063061e-01	4.049007e-01	5.081922e-01	-5.192422e-01	3.970986e-01	4.822851e-01	4.686445e-01	4.053989e-01	3.719019e-01	3.697451e-01	1.000000e+00	3.000000e+00	1.100000e+02	6.673244e+01
1.000000e+00	1.740000e+02	5.000000e-04	0.000000e+00	1.000000e+02	2.722259e-01	1.569967e-01	1.596640e-01	1.873546e-01	3.706982e-01	3.462048e-01	3.113098e-01	-1.023231e-01	9.293993e-02	1.453986e-01	2.906556e-02	3.117786e-01	-2.624761e-01	-1.451218e-01	5.899920e-02	1.663463e-01	9.466418e-02	-1.026247e-01	-2.623296e-01	3.148955e-01	3.124440e-01	1.000000e+00	3.000000e+00	1.020000e+02	8.870444e+01
1.000000e+00	1.800000e+02	7.000000e-04	0.000000e+00	1.000000e+02	1.122826e-01	2.495056e-01	3.099055e-01	3.114419e-01	1.596393e-01	1.978100e-01	2.485636e-01	3.922580e-01	3.190427e-01	2.908465e-01	4.532576e-01	2.491579e-01	4.174938e-01	4.492177e-01	-4.616743e-01	1.571730e-01	3.248671e-01	3.923229e-01	4.178570e-01	2.166539e-01	2.224690e-01	1.000000e+00	3.000000e+00	9.600000e+01	9.626809e+01
1.000000e+00	1.840000e+02	4.000000e-04	3.000000e-04	1.000000e+02	1.162213e+00	1.186872e+00	1.105644e+00	1.141041e+00	1.128568e+00	1.151137e+00	1.158972e+00	8.512628e-01	1.104536e+00	9.150461e-01	9.971334e-01	1.160938e+00	4.180658e-01	5.422567e-01	-7.508027e-01	6.738986e-01	1.175496e+00	8.503928e-01	4.178570e-01	1.137777e+00	1.139459e+00	1.000000e+00	3.000000e+00	9.200000e+01	8.120910e+01
1.000000e+00	1.850000e+02	1.500000e-03	0.000000e+00	1.000000e+02	9.317767e-01	9.834442e-01	9.369074e-01	1.006467e+00	9.327482e-01	9.612816e-01	9.865619e-01	7.495112e-01	9.554655e-01	8.699290e-01	9.125271e-01	9.886863e-01	4.178606e-01	5.849341e-01	-7.354404e-01	6.827862e-01	1.011222e+00	7.487327e-01	4.178570e-01	9.629082e-01	9.547570e-01	1.000000e+00	3.000000e+00	9.100000e+01	7.805523e+01
1.000000e+00	1.880000e+02	1.600000e-03	1.400000e-03	1.000000e+02	5.009045e-01	5.960093e-01	5.901405e-01	5.754832e-01	4.419120e-01	4.730572e-01	5.031908e-01	5.636336e-01	5.894928e-01	3.916629e-01	6.136147e-01	5.015094e-01	4.179567e-01	4.161514e-01	-4.525131e-01	1.666319e-01	5.855910e-01	5.632581e-01	4.178570e-01	4.838059e-01	4.730303e-01	1.000000e+00	3.000000e+00	8.800000e+01	7.505422e+01
1.000000e+00	1.930000e+02	6.000000e-04	0.000000e+00	1.000000e+02	5.328737e-01	6.307384e-01	6.228061e-01	5.959201e-01	5.250189e-01	5.532542e-01	5.732567e-01	5.781788e-01	6.247884e-01	4.103385e-01	6.205141e-01	5.736754e-01	4.183187e-01	4.341232e-01	-4.768661e-01	1.666319e-01	6.080383e-01	5.776636e-01	4.178570e-01	5.610133e-01	5.584020e-01	1.000000e+00	3.000000e+00	8.300000e+01	8.576597e+01
1.000000e+00	1.960000e+02	1.200000e-03	0.000000e+00	1.000000e+02	6.073924e-01	6.970798e-01	6.936630e-01	6.587228e-01	5.359403e-01	5.645450e-01	5.830814e-01	6.104640e-01	6.646149e-01	4.411461e-01	6.929066e-01	5.873990e-01	4.180432e-01	4.541944e-01	-4.564828e-01	6.922452e-01	7.196899e-01	6.098111e-01	4.174808e-01	5.660323e-01	5.710757e-01	1.000000e+00	3.000000e+00	8.000000e+01	5.366682e+01
