1.000000e+00	1.200000e+01	1.500000e-03	1.000000e-03	1.000000e+02	4.865087e-01	5.744572e-01	5.656642e-01	5.372858e-01	4.131200e-01	4.440067e-01	4.794406e-01	5.560669e-01	5.167927e-01	4.089488e-01	5.566817e-01	4.777113e-01	4.167028e-01	2.540229e-01	-5.128199e-01	1.663463e-01	5.694746e-01	5.569137e-01	4.178570e-01	4.593405e-01	4.522106e-01	0.000000e+00	3.000000e+00	1.300000e+02	1.092710e+02
1.000000e+00	2.800000e+01	2.200000e-03	0.000000e+00	1.000000e+02	9.932940e-01	8.053197e-01	6.975403e-01	7.607526e-01	1.056804e+00	1.024355e+00	9.765922e-01	2.108318e-01	5.993417e-01	7.001051e-01	4.563565e-01	9.716334e-01	-2.631168e-01	-1.686513e-01	-2.222053e-01	6.830719e-01	6.445267e-01	2.104735e-01	-2.623296e-01	9.729800e-01	9.625583e-01	0.000000e+00	3.000000e+00	1.210000e+02	9.958068e+01
1.000000e+00	2.900000e+01	7.000000e-04	0.000000e+00	1.000000e+02	1.287370e+00	1.240328e+00	1.183526e+00	1.172011e+00	1.275117e+00	1.281675e+00	1.274243e+00	7.800240e-01	1.073421e+00	1.008045e+00	9.360319e-01	1.271747e+00	2.658855e-01	2.697228e-01	-7.017776e-01	7.983052e-01	1.091331e+00	7.794727e-01	2.660869e-01	1.260926e+00	1.252017e+00	0.000000e+00	3.000000e+00	1.200000e+02	1.038017e+02
1.000000e+00	3.300000e+01	2.800000e-03	0.000000e+00	1.000000e+02	1.325478e+00	1.319893e+00	1.291999e+00	1.401877e+00	1.407818e+00	1.429681e+00	1.452521e+00	9.132198e-01	1.228417e+00	1.476158e+00	1.174417e+00	1.453160e+00	4.056147e-01	6.391746e-01	-1.068707e+00	1.420805e+00	1.281723e+00	9.124667e-01	4.053989e-01	1.456746e+00	1.445891e+00	0.000000e+00	3.000000e+00	1.160000e+02	1.085093e+02
1.000000e+00	3.400000e+01	1.200000e-03	8.000000e-04	1.000000e+02	1.275107e+00	1.227684e+00	1.177559e+00	1.281550e+00	1.361392e+00	1.371602e+00	1.379946e+00	7.749539e-01	1.115872e+00	1.357518e+00	1.052365e+00	1.378919e+00	2.658410e-01	4.670620e-01	-9.267168e-01	1.323918e+00	1.160595e+00	7.740769e-01	2.657107e-01	1.388564e+00	1.375562e+00	0.000000e+00	3.000000e+00	1.150000e+02	1.090517e+02
1.000000e+00	4.400000e+01	2.000000e-04	0.000000e+00	1.000000e+02	1.164151e-01	2.406012e-01	2.817605e-01	2.945458e-01	1.819306e-01	2.184070e-01	2.674219e-01	3.827646e-01	2.548234e-01	2.928354e-01	3.903880e-01	2.706262e-01	4.037244e-01	2.635943e-01	-4.191410e-01	1.669176e-01	3.077010e-01	3.838807e-01	4.053989e-01	2.413122e-01	2.475320e-01	0.000000e+00	3.000000e+00	1.050000e+02	1.043976e+02
1.000000e+00	4.800000e+01	4.000000e-04	1.400000e-03	1.000000e+02	4.723944e-01	5.647304e-01	6.060799e-01	6.512859e-01	5.126169e-01	5.458022e-01	5.906237e-01	5.402041e-01	5.518882e-01	7.395109e-01	6.541398e-01	5.928157e-01	4.046225e-01	4.099204e-01	-6.679040e-01	6.736129e-01	6.009104e-01	5.407352e-01	4.053989e-01	5.722708e-01	5.810766e-01	0.000000e+00	3.000000e+00	1.010000e+02	1.053333e+02
1.000000e+00	5.400000e+01	2.000000e-03	0.000000e+00	1.000000e+02	1.144851e+00	1.161960e+00	1.128323e+00	1.208511e+00	1.209995e+00	1.234591e+00	1.262024e+00	8.331006e-01	1.075238e+00	1.272445e+00	1.060817e+00	1.262552e+00	4.050656e-01	5.615395e-01	-9.458951e-01	1.189767e+00	1.156563e+00	8.327022e-01	4.053989e-01	1.245962e+00	1.240944e+00	0.000000e+00	3.000000e+00	9.500000e+01	1.053344e+02
1.000000e+00	5.500000e+01	1.800000e-03	0.000000e+00	1.000000e+02	9.158760e-01	9.600836e-01	9.174507e-01	9.933506e-01	9.391287e-01	9.679045e-01	1.000489e+00	7.414955e-01	8.899470e-01	9.447698e-01	9.203748e-01	9.998729e-01	4.164519e-01	4.650180e-01	-7.618551e-01	7.885606e-01	9.518061e-01	7.415680e-01	4.174808e-01	9.763371e-01	9.727752e-01	0.000000e+00	3.000000e+00	9.400000e+01	9.437966e+01
1.000000e+00	6.200000e+01	2.900000e-03	0.000000e+00	1.000000e+02	5.361938e-01	5.766423e-01	5.369309e-01	5.060588e-01	4.882929e-01	5.044595e-01	5.156416e-01	4.521226e-01	4.826214e-01	3.574450e-01	5.167352e-01	5.194501e-01	2.651784e-01	6.209538e-02	-3.764179e-01	1.663463e-01	5.431611e-01	4.526455e-01	2.660869e-01	4.973653e-01	4.977469e-01	0.000000e+00	3.000000e+00	8.700000e+01	1.004902e+02
